GSM1437801	GSM1437802	GSM1437803	GSM1437804	GSM1437805	GSM1437806	GSM1437807	GSM1437808	GSM1437809	GSM1437810	GSM1437811	GSM1437812	GSM1437813	GSM1437814	GSM1437815	GSM1437816	GSM1437817	GSM1437818	GSM1437819	GSM1437820	GSM1437821	GSM1437822	GSM1437823	GSM1437824	GSM1437825	GSM1437826	GSM1437827	GSM1437828	GSM1437829	GSM1437830	GSM1437831	GSM1437832	GSM1437833	GSM1437834	GSM1437835	GSM1437836	GSM1437837	GSM1437838	GSM1437839	GSM1437840	GSM1437841	GSM1437842	GSM1437843	GSM1437844	GSM1437845	GSM1437846	GSM1437847	GSM1437848	GSM1437849	GSM1437850	GSM1437851	GSM1437852	GSM1437853	GSM1437854	GSM1437855	GSM1437856	GSM1437857	GSM1437858	GSM1437859	GSM1437860	GSM1437861	GSM1437862	GSM1437863	GSM1437864	GSM1437865	GSM1437866	GSM1437867	GSM1437868	GSM1437869	GSM1437870	GSM1437871	GSM1437872	GSM1437873	GSM1437874	GSM1437875	GSM1437876	GSM1437877	GSM1437878	GSM1437879	GSM1437880	GSM1437881	GSM1437882	GSM1437883	GSM1437884	GSM1437885	GSM1437886	GSM1437887	GSM1437888	GSM1437889	GSM1437890	GSM1437891	GSM1437892	GSM1437893	GSM1437894	GSM1437895	GSM1437896	GSM1437897	GSM1437898	GSM1437899	GSM1437900	GSM1437901	GSM1437902	GSM1437903	GSM1437904	GSM1437905	GSM1437906	GSM1437907	GSM1437908	GSM1437909	GSM1437910	GSM1437911	GSM1437912	GSM1437913	GSM1437914	GSM1437915	GSM1437916	GSM1437917	GSM1437918	GSM1437919	GSM1437920	GSM1437921	GSM1437922	GSM1437923	GSM1437924	GSM1437925	GSM1437926	GSM1437927	GSM1437928	GSM1437929	GSM1437930	GSM1437931	GSM1437932	GSM1437933	GSM1437934	GSM1437935	GSM1437936	GSM1437937	GSM1437938	GSM1437939	GSM1437940	GSM1437941	GSM1437942	GSM1437943	GSM1437944	GSM1437945	GSM1437946	GSM1437947	GSM1437948	GSM1437949	GSM1437950	GSM1437951	GSM1437952	GSM1437953	GSM1437954	GSM1437955	GSM1437956	GSM1437957	GSM1437958	GSM1437959	GSM1437960	GSM1437961	GSM1437962	GSM1437963	GSM1437964	GSM1437965	GSM1437966	GSM1437967	GSM1437968	GSM1437969	GSM1437970	GSM1437971	GSM1437972	GSM1437973	GSM1437974	GSM1437975	GSM1437976	GSM1437977	GSM1437978	GSM1437979	GSM1437980	GSM1437981	GSM1437982	GSM1437983	GSM1437984	GSM1437985	GSM1437986	GSM1437987	GSM1437988	GSM1437989	GSM1437990	GSM1437991	GSM1437992	GSM1437993	GSM1437994	GSM1437995	GSM1437996	GSM1437997	GSM1437998	GSM1437999	GSM1438000	GSM1438001	GSM1438002	GSM1438003	GSM1438004	GSM1438005	GSM1438006	GSM1438007	GSM1438008	GSM1438009	GSM1438010	GSM1438011	GSM1438012	GSM1438013	GSM1438014	GSM1438015	GSM1438016	GSM1438017	GSM1438018	GSM1438019	GSM1438020	GSM1438021	GSM1438022	GSM1438023	GSM1438024	GSM1438025	GSM1438026	GSM1438027	GSM1438028	GSM1438029	GSM1438030	GSM1438031	GSM1438032	GSM1438033	GSM1438034	GSM1438035	GSM1438036	GSM1438037	GSM1438038	GSM1438039	GSM1438040	GSM1438041	GSM1438042	GSM1438043	GSM1438044	GSM1438045	GSM1438046	GSM1438047	GSM1438048	GSM1438049	GSM1438050	GSM1438051	GSM1438052	GSM1438053	GSM1438054	GSM1438055	GSM1438056	GSM1438057	GSM1438058	GSM1438059	GSM1438060	GSM1438061	GSM1438062	GSM1438063	GSM1438064	GSM1438065	GSM1438066	GSM1438067	GSM1438068	GSM1438069	GSM1438070	GSM1438071	GSM1438072	GSM1438073	GSM1438074	GSM1438075	GSM1438076	GSM1438077	GSM1438078	GSM1438079	GSM1438080	GSM1438081	GSM1438082	GSM1438083	GSM1438084	GSM1438085	GSM1438086	GSM1438087	GSM1438088	GSM1438089	GSM1438090	GSM1438091	GSM1438092	GSM1438093	GSM1438094	GSM1438095	GSM1438096	GSM1438097	GSM1438098	GSM1438099	GSM1438100	GSM1438101	GSM1438102	GSM1438103	GSM1438104	GSM1438105	GSM1438106	GSM1438107	GSM1438108	GSM1438109	GSM1438110	GSM1438111	GSM1438112	GSM1438113	GSM1438114	GSM1438115	GSM1438116	GSM1438117	GSM1438118	GSM1438119	GSM1438120	GSM1438121	GSM1438122	GSM1438123	GSM1438124	GSM1438125	GSM1438126
Lable	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
HLA-DRB5	11.5401111758515	11.7722461878043	3.91393895570258	4.09827925374655	4.21023679691503	4.3236638021564	10.6816388652783	10.8746439191333	4.6232546176853	4.04616265689222	11.8298549177782	11.5861838608698	4.42875280945121	3.99957430666571	4.36053418397017	4.12053770314964	3.80326805234192	3.94232738883839	4.30481974607459	4.06296968822764	4.15671560684824	3.75863194832046	4.05018249106819	3.71857981620397	3.95542046111497	3.99649678880979	4.20005673795678	4.69139946552682	11.9179308701207	12.3031826949749	11.6335756306988	3.94160644435154	3.91459699259261	4.18870376078078	4.15649967652708	4.2416085645565	4.08197141694896	4.01170094381873	3.66746980916496	11.2329899753539	11.3457489119912	3.71686352223122	3.91511274740345	11.822754666092	11.6203219744321	3.56794153209754	3.7117287327188	3.77266370559714	3.42778432450156	4.18051871556569	4.30230269489876	11.9009949922289	11.7603334186287	10.91213629628	11.0122814411176	3.68728630617158	4.15642914278235	3.46963370683303	3.56174995999889	4.23646625033281	4.18754816007754	3.89113133411185	3.69259053392374	3.41210668963194	3.61299469698447	3.43430504594709	3.63720231327747	4.03713369787629	3.6210263345167	4.16075674221983	3.7735750331839	11.2478062666394	11.4749722458201	11.8558406800817	12.0146438823686	3.76147047293905	3.80051185166746	4.17880304149468	4.08940403679667	3.35804955886456	4.32313797692969	4.11434008487368	4.10734703630497	4.15669893854246	5.26065092119177	4.38165700918928	11.3557222700672	11.6591484358681	11.8699345484739	11.5909480064926	3.67592177095059	3.8762851100348	4.97193613212516	3.96057894112731	11.8393981822546	11.5442894206663	4.68733356695072	4.18143081472017	4.13538948976788	4.07486194554623	4.19840607003059	4.16833872730642	3.82818030098395	3.94058792209037	3.76773575098741	3.62239081993824	11.1174379675415	11.5589984060375	4.36412229220184	4.1232548951131	10.8194815185802	10.481652579183	5.391043777948	4.92499267016858	12.0891795549133	12.4574159918291	12.2254316243253	12.1276516720844	3.69959268914915	3.61891947507756	3.44705388973187	4.20505886738535	4.14877174407618	3.5779127653534	3.59403509919517	11.2952660542704	10.992607848343	3.9700399725868	4.22389295745549	4.3830492006125	3.95294253683002	11.3466016730808	11.1919039625678	11.9505735217492	12.3716387105568	4.16120232716711	7.54668881125338	4.28642646610688	3.69494660042221	4.13896506317506	3.75346769619576	4.90840838847401	5.24532500343511	3.6522403595778	3.73928412589386	11.4881030818232	4.1734622366612	4.09046106497772	11.2388258510963	11.2854864005825	4.20671428424075	4.12395064124263	3.89880103381338	3.90247245619747	3.87872445633048	4.20721289973634	3.80448415414473	3.73467123683455	11.3452499942831	11.7485160237228	3.97629691583094	3.8833029552062	3.99194601526801	3.90553411119251	3.94942310871777	3.74327314338087	3.84383141834309	3.57851871836886	11.9572005638791	11.9330486894984	11.0186910600194	11.256123115926	4.41407332306952	3.84590768107228	4.20656509061508	4.15398163339438	4.0075139931389	4.00505428456604	3.88154675318729	4.21716585975915	3.98616684569309	3.84170354290108	4.23285855401915	4.13305062191292	4.257663258952	4.03175447726132	4.40706767842634	3.8260975371134	11.1621137617591	11.5945336516744	3.6400665813988	4.01272034738847	11.7170864680145	11.5693107064423	3.99258787257667	4.51432883331821	4.07070125309956	4.11449196504238	3.7985777148198	3.95446678082342	4.37878464984278	4.14712246797621	3.97682820597765	3.74273727887554	3.90518462155746	4.13454343456413	11.7480523223393	11.7098698055593	3.85504750433602	4.03691324226663	11.4501458086869	11.5999706583707	5.00316199694024	4.52666768099436	11.7952314767624	11.7078274218982	4.21501981335538	4.05324040616961	3.94145625774079	4.11959790355108	11.4309476530592	11.4776401250617	4.42601688357195	4.60742578844324	4.44416028647151	3.92484302094301	11.4063721914025	11.9031000883456	3.54733663696773	3.92254325857398	4.65019533019332	4.21373311724175	11.897815338984	11.9640737718833	11.6059755737409	11.5627197933071	3.5078643359976	3.69460089104984	11.519567280655	11.7340211273985	11.7088168726279	11.6774130914174	4.77034898443045	3.97328592709396	4.12060939036114	4.18544390171786	4.24715383276875	3.8919139363529	4.69251997749811	4.29275846047956	11.6229815677298	11.5640445490465	11.5716215623638	11.6749939719187	11.1758747674897	11.1518123072738	4.29869732959028	3.76794436080027	4.15292711553316	4.37472759510228	4.2647244002807	4.01958201215161	4.84528963411778	4.76518271735239	4.20476479759098	4.04618299124755	4.41068346379666	4.60990489241229	11.7783052040761	11.8716509389371	3.98434448374812	3.73666415431832	4.61398365840088	4.26177731143221	11.7021356107288	12.2140436876848	11.6858449222258	11.7387616114344	11.4915163172986	11.4477659114441	3.77661969577589	3.81671434813162	3.50109045788404	3.78935159091633	4.37272412998557	3.84970318191602	3.88503162841083	3.70380626914582	11.9012282341832	11.9978875107083	11.8737977239056	11.7066932176753	4.39197311822652	3.44692334738099	11.7211480324168	11.8919314951793	3.55497324676136	3.79700343116045	4.24934559916732	4.08567360760635	4.67249679390184	4.2795438739847	3.93949552390256	4.18431787421279	3.52385732098129	3.76588580224556	3.78739690169447	3.82005152942331	4.91583921733176	3.99469722991852	4.21884564750247	4.28712275100473	4.15393157607676	3.74462756503172	5.40341395228988	4.06392764647474	3.1251062711741	3.69804733815988	11.0895947604576	11.6125175362472	11.7739023446834	11.9238906231799	3.65806714762521	4.09698254318117	4.23716676712763	4.16055791732088
IGHJ6	11.3299220546017	11.340501505048	9.62196286363734	9.96300826199938	3.9106793200938	3.69510600058574	10.4954162456772	10.3207489571314	3.60137236172087	2.52782901532486	3.85872493572301	4.46326315457575	10.8532543009911	11.2379622373182	10.8132827646446	10.7019591905149	10.515987730553	10.2620998127433	4.01204994739275	4.05757163280925	7.37727417550887	4.65358428947511	4.18876325899579	3.95239588273537	5.97676770312005	4.53254704029223	3.56019241279341	3.52740449957952	4.62102289727186	4.12361726782003	11.3059108499562	9.99143593073853	9.69166318262773	11.2220097404093	10.7087653703239	11.2182546537053	11.1113329766259	5.06807445224385	5.91369769938594	3.52316182873791	4.03165318810987	4.99590688056232	4.13333382552536	3.75789208554778	3.57173980163625	10.1335390070165	9.65658752985625	10.126155974859	10.4440672667129	4.0664562954571	3.87902494534893	10.2094057351062	9.9669267659393	4.271003772081	4.73906733727298	3.89906977467144	3.8737903990694	11.0901182715132	10.6465158784373	10.5220265523022	9.89599588934706	3.4731478056902	4.65933437781403	4.08785523885696	10.933448959713	10.0782110428084	9.93933090052952	4.10797748840877	4.61789547928215	3.6722918043841	3.96979120245423	4.65965850407155	3.94305230909602	4.26997336716139	3.43640417879102	3.56888422344093	3.73345108850206	4.59122028220108	3.76952539807083	3.99322526904643	5.08944277908504	4.71911420660133	10.3170625869943	9.67990950159046	4.04104650282572	3.11123159512113	2.86478767066027	4.5939947475389	3.60714236932219	4.93540017097356	5.11929413495102	3.52764673851915	5.82144928519357	4.21176106614922	3.39584593262535	4.3679444276375	4.16231653831792	3.95325531315071	5.14656234398134	3.7807396209478	10.063906144681	10.0249654530272	10.6054480509612	10.4881020590156	10.2115495742259	9.91278574802955	3.5446643162863	4.54585315356023	10.9126460600992	10.6644072355384	4.40747705896766	3.90052452305959	4.02874773495316	4.16566543679076	10.4377307421239	10.2946259100283	4.42637770251033	4.02066093792222	10.1749794940985	10.0916287818302	4.00326758734349	3.96957842662504	3.63877556261213	10.9302217383464	11.4178520437599	3.51183874864793	3.36976703397479	10.7457496011128	10.3437749067438	10.4834667023673	10.9167681503802	2.86115608655107	3.88627235879134	4.83357853102092	4.60050240836409	10.3340065821941	10.2693557258534	4.28535716247393	4.07103712395177	6.02754046325677	4.25026944524491	4.56167799852194	3.56863198621113	4.41348358252967	3.14121115413674	3.46189505992958	11.9308281438182	12.17306463719	4.09856891986918	4.15094352697304	5.5544944131934	5.30212424629292	4.92879204561014	4.87959685711221	10.4302429210339	10.0223393376643	10.5536938214198	10.2538136018833	2.56749632272579	4.16834371374914	2.87849231515562	3.40619478932955	10.4828820610418	10.3713407251162	4.34227427138276	3.50864469758214	9.20909469014615	8.75184871418386	10.6992248792135	10.2753959222109	3.28891714414415	2.53488683220443	11.1098691958179	11.1348808910996	4.30474471979038	4.786956594631	12.5492149961913	10.0471769406821	3.46972269738427	3.60208171395136	3.81701192131575	3.85963594436757	5.28230929408901	4.38813947378181	9.35000568678627	9.15235127110417	3.33659824883529	3.87762292247256	5.05542860001392	4.0294618988244	3.77582855234698	4.71061569662138	10.1647002839367	9.96790259743523	10.8552892486616	10.1650271179025	11.1715546990379	11.0577363573508	5.22661620086049	4.39418768820307	4.44621134886892	3.50378669911554	11.1043986072342	10.3291077237814	4.89288287730251	4.65323699585879	3.73552132658766	4.51376822328968	4.199624396805	5.28341031474977	5.62901187993749	6.97003460635417	3.9790752009102	3.34524762030312	4.95366569984442	3.83993976473256	4.19090785925786	4.44146619517261	4.74407407186815	4.51224818846051	4.4165910682516	4.46868808738319	3.88857557845812	5.04602595866786	3.60185184315739	4.25282101921256	10.0398279223554	10.000087753233	3.38535364909383	3.84107576471359	3.6623324496942	4.09545193339123	3.62992891447637	3.8217354561177	5.21280876434485	3.68915968309708	3.79410651007185	4.14334278451551	4.03978875421667	4.65662289400803	3.51096415371074	3.98375593044513	11.9755395484452	11.7644931693428	10.469189607471	10.0946276263577	3.73655342472568	3.90797580903633	5.59732971632784	4.83896985862699	3.34750612302673	3.44360993859324	3.65588225062298	2.787007375125	4.05931105991422	4.00244288832585	3.94068047333003	3.90577042028516	10.2971813336594	9.96180882475248	4.5377953555171	3.36618222785765	10.3612880131173	10.2531545440249	9.93636461524573	9.5701048657522	4.50663024396974	4.09485804995933	4.12466207527479	3.70300188389858	3.52987180897799	3.84999358678223	5.23431664894499	4.92413531049719	4.23365576764921	4.86354632135297	10.2602878319163	9.83683459770131	4.38282263868821	3.5730433502647	4.71855141693429	3.83258407914294	5.33688434019148	4.66062454662564	11.2970789656601	10.6226197695707	3.93296515739551	4.49587791179738	10.2427156062119	10.5057017097699	10.5548688324387	10.5938886901436	10.5265956924616	9.66406486479419	4.10924499654006	3.55078518185565	10.5230159739958	9.73844773006519	4.70687544825058	4.39523115976016	3.8386113839807	4.02179890390441	5.24445370878446	4.08228601507824	3.56297091525818	3.39221981234527	3.1657835194099	4.00506879099303	4.02611795099012	3.97691067833448	5.53001810651058	4.27563820971025	3.44815026298629	3.74106384426343	9.99856195318236	9.8478071106453	11.06774433228	10.7766076383324	4.29719231326702	2.84520830751477	4.97200110872794	3.87669564482005	10.5845319731708	10.2556228094835	11.9521478651762	11.2584689876681
IGHV4-4	8.48887227826745	8.46399379480071	1.56077924519301	1.95095625683278	8.50305893676138	8.05671282843239	8.62628362523426	8.49468045327986	5.71470991105455	5.35300981684875	7.14576924827309	7.21630085850857	7.00124623479262	8.12288623030629	1.98855203999137	1.92117940146832	7.48672609999514	7.42791591879173	8.28308140688407	8.17821090150288	7.66115136283629	6.75970776902103	7.43450097815831	7.26799814007293	1.86087357616882	2.41230012830334	8.09797869253615	8.11952712658168	6.47878435167384	7.31744256935996	10.3701076438762	9.59519132378176	9.19069240485129	2.04046207208242	1.99063180191661	1.77055013469937	2.10756483750617	2.30529104387758	2.37318139432573	9.21357877833689	8.85071423462272	9.32975225330259	8.95147267383315	7.44156705625444	6.60632499878498	9.11525886725586	8.81219230986984	6.51662195235888	6.86886443251668	1.85353553243274	1.70388686775829	1.72612657223969	2.07291334328417	2.23303470600905	1.81019350584242	6.75205457469581	6.49775100291263	8.09875412747445	6.84564706236531	1.9769591539462	1.63859933852948	8.1629758626179	8.10077002331131	7.37351456112981	1.94504194194494	7.23175306680045	6.77495850698321	6.80864201531483	6.35205242422651	1.93895320036457	2.5420518716642	6.91277594025619	6.32945717891434	8.93837550346009	8.67958947795575	8.10946916468922	7.87959459220266	1.85841949364392	2.19076049258938	2.18418926786781	8.51354619407099	8.58756984809646	1.72200655577281	1.92523980137063	1.96621228034299	1.78065924686269	1.87729971794184	1.97000057581381	9.30882285489848	8.74870579792543	2.03548621609177	2.07691866201191	9.91780118393411	9.34923830228514	1.87444796239563	1.81151239396235	6.85920441775297	7.00073509493965	9.11417872818599	8.7501786779448	9.40213225669634	8.99215050696045	7.65550041558593	7.94227909421712	8.75655063197841	8.22746600659045	7.59227609612922	7.84931098511866	1.89327786483021	2.07758026214682	2.11737583002323	2.27321004288126	1.51624848824782	1.78011886756823	7.11953543715374	7.33558354987016	8.58373310392397	8.06770740569004	1.76557608319071	1.82180110065239	2.1485848525072	8.95767309844104	8.96334794351011	1.78274206481427	2.25839519915998	2.25328184741899	2.22362759180979	2.10985113165344	1.75409507846903	2.00783421245732	1.92561211311589	2.15130958493994	2.04640046273531	8.27664080803388	7.00887121724136	8.37177753393922	7.92109029169128	6.28926847930655	6.09101919546633	8.29911622104055	8.09925046319391	7.94609034799137	6.85796807430309	1.60126273561563	1.83596494442482	7.43915107129948	2.15775534241287	1.73355108703363	1.72664944153511	1.80869606749716	8.50820244084594	7.87458223496114	1.83802606419834	1.56314361282788	2.19687084593767	1.9024134525963	2.14768120830442	1.76774274448845	8.13355130765151	7.96657927958224	2.32304989766202	1.76181499726418	6.42963049356136	6.49187786844267	2.12204253863464	1.81512513718569	8.03071400164612	7.50058225839985	8.07805962748788	7.49975204571752	8.61025611221122	8.74860870610129	1.6250691535472	2.6036603253971	7.58547412029257	7.30993713165654	9.31567355469205	8.34764638513862	9.04198664402694	9.14965883300054	1.64997138615784	1.85862321136994	1.99707816541682	2.06951385904849	6.27481428725394	5.15744234463368	7.27792844658204	7.36253479889408	1.95614373816688	2.0436522240692	6.67606504096564	7.63545406057549	2.01554902524343	1.91462127683589	8.53960608819137	8.23349448028374	1.98048875399285	1.94641784039485	2.37506712789078	1.89209922529728	6.94763124505879	5.97313148097785	7.69360245874377	6.9532623397547	7.65882585334237	7.43970012343627	9.59978042049674	9.02048410420656	2.22586631159578	1.96669154179185	1.84207190553265	1.88038797138598	1.89396366062894	1.9085852226864	9.74535739305195	9.89784796697254	8.18220878389221	7.05718892521953	8.40591250726421	8.75699197162253	7.42653982760919	7.75818324881515	8.02191647169776	7.67702683924703	8.80643063249306	8.77878226318459	3.07263823708954	1.79699762178442	7.78693159118216	7.68903571927944	2.33360362829447	1.99816717612701	7.92564926521828	6.95332565278418	2.34713861777325	1.97553803359668	1.53013010814987	1.75913357808775	7.03989091804963	7.547488438017	9.61979007169666	9.35272787830888	2.10626823100348	2.41905036131129	8.8279204325382	8.83704716518797	7.84326220779327	7.90145658252686	10.342970843447	9.67322832567712	2.22672932862911	1.73235700265863	6.75281052651514	6.93626046263791	8.73043885707129	8.39327724360326	5.89779005536535	5.22795166687411	9.03301473880798	8.85123031594902	7.68115495410048	7.22902569972103	7.63855539316286	7.11143609871187	6.78460756214635	6.6934073498733	1.75219019261948	1.88060849248238	8.51640733345765	8.40292954770244	2.28060015903984	2.00956484099213	7.87027646368764	7.97181074325812	7.62755756250951	6.0663590834699	2.31474646635861	2.24884465807903	9.0090596898665	8.35776569809327	9.45514754016599	9.00734374173251	2.54358006269574	2.00677674387359	1.77520076412245	2.14853976903271	1.71185339829211	2.36706864052879	7.93856212343488	8.51207346965246	2.36562323306711	2.11126883341141	8.92166056567961	8.61221772419856	7.76619826227243	7.35300684434122	1.77864398853511	2.07399451540142	9.03874948133588	8.98294911933317	1.60044337850581	1.90645298890754	7.78067258233155	7.70190544208462	1.96675714309557	1.82574762521424	2.41290639192134	2.19855196725463	8.71641607679589	8.88571563664332	1.85825210978292	1.62213688618327	8.05639726085236	6.924752968344	1.81157847617256	1.65656335463466	9.28295121791915	8.66448438319354	1.79919950976611	1.82662572990089	7.36113979877578	6.77815438868296	1.48999916726883	1.94958733678761	9.25188115738274	8.79013937643841
HLA-DRB1	9.514271372876	9.74729014282249	4.57409001529348	4.66156915723641	4.80574205571777	4.85152350886541	9.63436532883108	9.95244464486098	4.37057936053091	4.35214792962911	10.2780805293304	10.1666473389749	4.73081991442827	4.79149335455399	4.43832646736475	4.65760203500092	4.51698375144238	4.59106880906666	4.86177411038333	4.98967751396019	4.59216342836237	4.44963719548223	5.16568002160393	4.88267574908131	4.57882830203644	4.74636334432692	4.8178550576685	4.88790963337316	10.4697531707583	10.1664993259711	9.29755352489395	4.99707880975564	5.04710405818892	5.18600282085149	4.91573714442658	5.10340301477292	5.16466977532813	5.05125683756457	4.84879060097207	10.0632502165859	9.7004992406461	4.7411785293581	4.76544142985361	10.4816899844682	9.88922272633847	4.91420648076845	4.95821471422653	4.8629528307406	4.78406603371792	4.79776845416317	4.59973551844366	9.99189148603535	10.0572034111248	9.86879910952252	9.82663592442469	4.7580557986619	4.40927431405609	4.43980208508442	4.52509560458744	5.17316331683887	4.65495879982139	4.96477693946664	4.88006663414153	4.9040865796867	4.75811051584779	4.57446926414859	4.87495824926575	5.18202909981444	4.83784056410035	5.08105887959945	4.98602643070192	9.13834496851244	9.66002042622287	10.1976369674307	10.3220642659364	4.94540282432055	4.77619870746002	4.74313738358015	4.25583222839594	4.52527895393237	4.21982268802767	4.73136188277655	4.89825871446849	4.94826611949588	4.47832177868995	4.12579975358438	9.23953879867552	8.53965885469156	9.94454241575993	10.0402401252031	4.91005781174989	5.02992917168755	5.00755269527122	5.23688950917553	9.12124013316374	9.21710167233694	4.93041286642325	5.09527215064463	4.86989177916333	4.71092564323421	4.61648183986225	4.72590601065488	4.72367604053598	4.83027953969678	4.53484659850511	4.69455178458623	9.18069144004005	9.70004337820812	5.03118237573218	5.17052408219339	9.3720379047082	9.25995965443866	4.9866117678831	5.13535029048879	10.4953175691273	10.7776568658808	9.54840681997868	10.6814700146133	4.76487062752487	4.65092166913495	4.65319932479018	4.77082597788458	4.68707979220326	4.28567231238192	4.69444362807734	9.35865465876623	8.77063870544476	5.04852899191896	4.86904747134648	4.55109255473643	4.66281643761797	8.60831142888247	9.3194488539818	9.6966763393538	9.97252988655276	4.29083219905223	4.93917716961625	4.31728561645645	4.58517637511265	5.05396830046024	5.06822977752404	4.75098812979568	4.90097788010945	4.37807641756708	4.2333719553667	10.2334549641482	4.84153642192887	4.62965510566233	9.48152977297929	9.754101405845	4.92883162945421	5.11764183724507	4.47555296991728	4.22973761307722	4.055889547487	4.45531442908161	4.578748144807	4.76020384986598	9.48173858114893	9.89295168138231	4.84241459026524	4.79858584069998	4.99246545910706	4.78471296090665	5.04152218662226	5.02422762861576	4.95035807648878	4.88073608868001	9.9251621920231	9.87521612971432	8.75186104915764	9.19664031425832	4.5569538608411	4.22566524567002	4.4930896859969	4.44253852300478	4.77096057913976	5.07891845492273	4.44092908067712	4.76067951380281	5.14361651580418	4.59891600998226	4.55565123025274	4.40238635079475	4.34037330889216	4.39933617339146	4.62970137985459	4.81847508884305	9.1406242129854	10.2801224827182	4.39650570043354	4.64353045692723	9.66126001606716	9.81192602782339	5.01977318800459	4.95359219576701	4.80441480266109	4.42978950110199	4.68550452394873	5.14211418465958	4.85589901530555	4.88073475197979	4.95793656313791	4.76881062689207	4.91305100002291	4.84169299260763	10.1343634733318	9.49533942709247	5.07165084791651	5.25926515217833	9.80654348596565	9.61245855510573	5.05110123607265	4.8241148735856	9.96425137309173	9.61996222370609	4.85826447088722	4.82740406334902	4.90724702387045	4.87984622864501	9.97456688869023	10.1574157879004	5.02822159536652	5.2595379741397	4.77635609115622	4.68818961938367	9.43295598533434	9.94691126958615	4.720122437743	4.7390547686892	4.78914128286765	4.89942666650306	9.95820250776573	10.5267972670815	10.5476373155307	9.5169669165942	4.84729357063316	4.88260722602892	9.73633491113894	10.2608683158152	9.76735837876742	10.3308922385036	4.99557908434649	5.19215872476186	5.13641443398111	5.12812215075071	4.73918145475686	4.58086624468732	4.92071129596432	4.86543226988243	9.55434553491235	9.07635994908483	9.73941673280375	9.35656417190991	9.1434898768144	9.48572951352305	4.49196667447071	4.56034657983347	5.09960148472222	5.14255780869142	4.72678283586316	4.43435685789873	4.43186007471089	4.87194854104605	4.80362890570922	4.88194073834207	4.49494278743105	4.30355308778988	9.87343170600565	10.1029932398798	4.56493572021518	4.22395950620093	4.81725746279563	4.71424556163545	10.1276745819003	10.5965461759906	9.83277915552257	10.0683999339097	9.25633117454245	9.05157185218921	4.80410398406753	4.93358431227768	4.65587650522016	4.45890464185296	4.81626054255879	5.18946305791069	4.86546080672942	4.64729845797613	10.7065809121397	10.2211786655214	10.4986892532676	9.84232527944248	4.89548598973653	4.71398571021424	10.0671373194997	10.1368950384757	5.08711532085397	5.03869113643546	5.02966259191072	5.10089956878682	4.66902412850748	4.8309205611307	4.84967167237935	4.89600147638673	4.44938214388937	4.13772258338395	4.68487756202956	4.91140472462397	4.61419547375386	4.73023893694692	4.71955622367318	5.13470824560763	5.14559531810522	5.14195374694507	4.80126134545146	4.3535225330766	5.10045058365342	4.88029914543835	9.74721187707911	10.0555581228165	10.0236731380707	9.89340043422311	5.0388829505817	5.11813242786991	4.95721190561751	4.65263625238362
